16831389,0.7001
16697794,0.69873
16482241,0.69641
16239499,0.69384
15970924,0.69104
15677452,0.68804
15381962,0.68511
15097214,0.68236
14822284,0.67978
14557216,0.67736
14300966,0.67508
14052836,0.67292
13812638,0.67088
1.358e7,0.66895
13354664,0.66712
13135591,0.66537
12922665,0.66371
12716502,0.66213
12515860,0.66063
12321407,0.6592
12131380,0.65782
11945933,0.65651
11766186,0.65525
11590941,0.65405
1.142e7,0.65289
11253401,0.65179
11090733,0.65073
10931936,0.64971
10776137,0.64872
10624625,0.64778
10476583,0.64687
10331497,0.64599
1.019e7,0.64515
10050790,0.64433
9915116,0.64354
9781787,0.64278
9651403,0.64205
9523855,0.64134
9399083,0.64066
9276903,0.63999
9157288,0.63935
9039857,0.63873
8924457,0.63813
8811201,0.63755
8700110,0.63698
8590628,0.63643
8482980,0.6359
8377569,0.63538
8273894,0.63488
8172113,0.6344
8072243,0.63393
7973660,0.63347
7876351,0.63302
7781458,0.63258
7687680,0.63216
7595678,0.63175
7505057,0.63136
7416011,0.63097
7328397,0.63059
7241702,0.63022
7156022,0.62986
7071523,0.62951
6988747,0.62917
6906773,0.62884
6825971,0.62852
6746893,0.6282
6667766,0.62789
6590398,0.62759
6513558,0.6273
6438331,0.62701
6364003,0.62673
6290339,0.62646
6218093,0.6262
6147010,0.62594
6076121,0.62568
6006571,0.62544
5937668,0.62519
5869294,0.62496
5801769,0.62472
5735150,0.6245
5669372,0.62428
5604347,0.62406
5539702,0.62385
5475903,0.62364
5412812,0.62344
5350377,0.62324
5289021,0.62304
5228202,0.62285
5167642,0.62267
5108120,0.62249
5049338,0.62231
4990916,0.62213
4933034,0.62196
4875717,0.6218
4819631,0.62164
4763453,0.62147
4708209,0.62132
4652691,0.62116
4598320,0.62101
4544376,0.62087
4491076,0.62072
4438042,0.62058
4384765,0.62044
4332506,0.6203
4281247,0.62017
4229771,0.62004
4178740,0.61991
4128145,0.61978
4077068,0.61966
4027416,0.61954
3977885,0.61942
3929003,0.6193
3880521,0.61919
3832639,0.61908
3785524,0.61897
3738830,0.61886
3692160,0.61876
3645810,0.61865
3598408,0.61855
3552604,0.61845
3506733,0.61835
3461717,0.61826
3416577,0.61816
3371769,0.61807
3327169,0.61798
3283732,0.61789
3240801,0.61781
3196762,0.61772
3153635,0.61764
3110535,0.61756
3068018,0.61748
3025159,0.6174
2983200,0.61735
2940691,0.61832
2900169,0.61926
2859445,0.62023
2818671,0.62121
2777331,0.62223
2736511,0.62326
2695769,0.62431
2654037,0.62541
2612372,0.62653
2572206,0.62764
2531733,0.62877
2492300,0.62991
2453261,0.63106
2413897,0.63224
2375066,0.63343
2336689,0.63464
2298781,0.63586
2260643,0.63711
2222681,0.63839
2185096,0.63968
2147824,0.641
2109786,0.64237
2071301,0.6438
2033643,0.64523
1996139,0.64668
1959539,0.64815
1922387,0.64967
1886011,0.65119
1849769,0.65276
1813899,0.65434
1777519,0.65599
1742212,0.65764
1707989,0.65928
1672419,0.66104
1635055,0.66293
1598607,0.66483
1562124,0.6668
1527192,0.66874
1491316,0.67079
1456891,0.67283
1423201,0.67488
1389511,0.677
1353774,0.67932
1318435,0.68169
1284153,0.68408
1251326,0.68645
1216760,0.68903
1181607,0.69175
1145988,0.69462
1112386,0.69744
1078932,0.70036
1042864,0.70365
1006705,0.70709
970959,0.71066
939407,0.71396
908387,0.71735
874199,0.72126
840681,0.7253
806744,0.7296
775486,0.73379
740599,0.73873
707907,0.74364
678118,0.74838
645451,0.75391
615069,0.7594
579920,0.7662
550295,0.77238
523262,0.77841
491509,0.78604
461067,0.79399
430999,0.80256
398510,0.81276
375374,0.82072
